Fri May  5 16:38:17 2023    oldoutput.dat

         88164445 function calls (88156347 primitive calls) in 51.921 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      111    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\lib\stride_tricks.py:542(<genexpr>)
        1    0.000    0.000    0.141    0.141 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_agg.py:392(draw)
      105    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:933(set_dashes)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:315(get_rotation)
       12    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\_ufunc_config.py:131(geterr)
       27    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:313(xmin)
      111    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\cycler.py:239(__iter__)
       93    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
        5    0.000    0.000    0.000    0.000 {built-in method mapFromGlobal}
       12    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:729(<genexpr>)
       33    0.000    0.000    0.000    0.000 {built-in method x}
       11    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:1051(get_yaxis_text2_transform)
       15    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:697(_transform_path)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:1099(set_gapcolor)
      171    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\figure.py:2733(_get_dpi)
        2    0.000    0.000    0.001    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_agg.py:405(get_renderer)
       45    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:1697(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\gridspec.py:145(get_grid_positions)
        1    0.000    0.000    0.005    0.005 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:2813(__init__)
       67    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\figure.py:2736(_set_dpi)
       64    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:758(get_transform)
    84/80    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\spines.py:202(_ensure_position_is_set)
        1    0.000    0.000    2.614    2.614 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:600(start_main_loop)
       30    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:352(intervaly)
       14    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:2889(__init__)
       27    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:323(xmax)
        9    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\markers.py:811(_set_tickdown)
        8    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\pathlib.py:667(with_name)
       11    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\cbook\__init__.py:1685(safe_isfinite)
      200    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:1751(<lambda>)
        1    0.000    0.000    0.011    0.011 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\pyplot.py:691(figure)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\figure.py:175(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:373(size)
      112    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\image.py:123(<genexpr>)
       47    0.000    0.000    0.002    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:1205(update)
       84    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\spines.py:551(__getattr__)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:3019(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:971(get_xaxis_text2_transform)
       15    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\markers.py:293(__bool__)
        4    0.000    0.000    0.002    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:1534(__init__)
      114    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:560(formatter)
       20    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:567(<dictcomp>)
       45    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2214(<lambda>)
      100    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\fromnumeric.py:3308(_mean_dispatcher)
      135    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:843(get_dashes)
       82    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2126(transform)
       19    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\_api\__init__.py:175(check_getitem)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:538(set_markevery)
       25    0.000    0.000    0.000    0.000 <frozen _collections_abc>:878(__iter__)
       74    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\_pylab_helpers.py:44(destroy)
        1    0.000    0.000    2.651    2.651 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:3593(show)
       12    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:1942(le)
       31    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\_api\deprecation.py:289(wrapper)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:1230(set_markerfacecoloralt)
        8    0.000    0.000    0.000    0.000 {built-in method setToolTip}
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:510(closeEvent)
       71    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:1339(set_parse_math)
       14    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\scale.py:704(scale_factory)
        1    0.000    0.000    0.000    0.000 {singleShot}
       23    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\pathlib.py:523(_format_parsed_parts)
      150    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\cbook\__init__.py:834(<listcomp>)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:1210(set_markeredgecolor)
       24    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\_methods.py:102(_clip_dep_is_byte_swapped)
      120    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:1006(set_snap)
        1    0.000    0.000   51.922   51.922 <string>:1(<module>)
        1    0.000    0.000    0.029    0.029 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\figure.py:632(add_subplot)
        4    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:1057(set)
       31    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\cbook\__init__.py:1845(_str_lower_equal)
      135    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:998(set_url)
        4    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\spines.py:425(linear_spine)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\cbook\__init__.py:265(disconnect)
        4    0.000    0.000    0.008    0.002 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1621(grid)
      135    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:880(get_snap)
       20    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:564(_axis_map)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\lib\histograms.py:678(histogram)
       11    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\markers.py:791(_set_tickleft)
       95    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:837(set_file)
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\path.py:603(get_extents)
        1    0.000    0.000    0.152    0.152 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\pyplot.py:2639(hist)
        3    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:1134(_set_position)
       62    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\font_manager.py:1515(<genexpr>)
      133    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:907(get_text)
      153    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\multiarray.py:148(concatenate)
      135    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:1032(get_hatch_color)
        3    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:1714(set)
        4    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\signal.py:34(_enum_to_int)
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\pyplot.py:359(_warn_if_gui_out_of_main_thread)
        6    0.000    0.000    0.003    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1482(get_majorticklocs)
        8    0.000    0.000    0.000    0.000 {built-in method color}
       16    0.000    0.000    0.004    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:101(_get_text_metrics_with_cache_impl)
        4    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1306(<listcomp>)
      135    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:1044(get_sketch_params)
      120    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:671(get_sketch_params)
        4    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\linalg\linalg.py:136(_commonType)
      135    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:1021(get_hatch)
       12    0.000    0.000    0.001    0.000 {method 'clip' of 'numpy.ndarray' objects}
      222    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\copy.py:107(_copy_immutable)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:236(showEvent)
       24    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:1932(closeto)
      154    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:179(open_group)
        5    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:784(frozen)
       99    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:924(set_clip_rectangle)
       15    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:2764(get_transformed_points_and_affine)
        1    0.000    0.000    0.011    0.011 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:3567(new_figure_manager)
        6    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:73(wrapper)
        8    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1065(<dictcomp>)
        8    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:3556(_validate_converted_limits)
        1    0.000    0.000    0.000    0.000 {built-in method activateWindow}
       92    0.000    0.000    0.000    0.000 {built-in method math.floor}
        1    0.000    0.000    0.005    0.005 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:818(_init_axis)
      120    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:1335(get_usetex)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\socket.py:287(accept)
        3    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\socket.py:499(close)
        6    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\_ufunc_config.py:429(__enter__)
        2    0.000    0.000    0.002    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:3314(tick_params)
       15    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:1238(<dictcomp>)
       18    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:1568(get_matrix)
      154    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:186(close_group)
        1    0.000    0.000    0.001    0.001 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:278(leaveEvent)
       20    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:223(get_tick_padding)
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:2566(key_press_handler)
       12    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(clip)
       15    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\markers.py:318(get_joinstyle)
       12    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(ptp)
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:2877(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method windowHandle}
       33    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\cbook\__init__.py:109(__call__)
       15    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\markers.py:378(get_transform)
       32    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       20    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\getlimits.py:563(tiny)
       17    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\cbook\__init__.py:2045(__iter__)
        9    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:2157(<genexpr>)
        9    0.000    0.000    0.000    0.000 {built-in method devicePixelRatioF}
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\gridspec.py:657(get_position)
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:3104(_wait_cursor_for_draw_cm)
        9    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:441(_get_text2_transform)
      135    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:801(restore)
        9    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:438(_get_text1_transform)
       12    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:1917(__init__)
       11    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\markers.py:797(_set_tickright)
      119    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\fromnumeric.py:2302(_any_dispatcher)
       18    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:434(<listcomp>)
        4    0.000    0.000    0.012    0.003 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1300(_get_ticklabel_bboxes)
        9    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\markers.py:805(_set_tickup)
       12    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(nonzero)
       12    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:1949(ge)
       12    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
       13    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\numeric.py:1873(isscalar)
        1    0.000    0.000    0.006    0.006 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:2555(_update_label_position)
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\patches.py:603(get_window_extent)
       11    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:499(_get_text1_transform)
       71    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:610(set_wrap)
       16    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(diff)
      108    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\fromnumeric.py:3210(_around_dispatcher)
       27    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:437(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:881(_set_lim_and_transforms)
        4    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\linalg\linalg.py:112(_makearray)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:534(<lambda>)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1209(_handle_fromlist)
       12    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\fromnumeric.py:2085(clip)
        6    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(isclose)
      6/4    0.000    0.000    0.010    0.002 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:583(__get__)
        3    0.000    0.000    0.001    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\socket.py:495(_real_close)
        1    0.000    0.000    0.010    0.010 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backend_bases.py:2850(create_with_canvas)
       12    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\ticker.py:1633(raise_if_exceeds)
        5    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:654(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:229(_update_screen)
       10    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\signal.py:24(_int_to_enum)
        1    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:827(set_figure)
       10    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:1184(set_position)
      100    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\numpy\core\fromnumeric.py:3436(_std_dispatcher)
        6    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\inspect.py:3206(bind)
       99    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\patches.py:803(get_width)
       28    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:564(formatter)
      102    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:430(is_transform_set)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\markers.py:482(_set_nothing)
        8    0.000    0.000    0.000    0.000 {built-in method palette}
       27    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       11    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\cbook\__init__.py:235(_connect_picklable)
        1    0.000    0.000    0.000    0.000 {built-in method setPalette}
        6    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
       15    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:712(_get_transformed_path)
        5    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:655(<listcomp>)
      102    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:1375(get_mouseover)
       12    0.000    0.000    0.000    0.000 {method 'sum' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1663(update_units)
       30    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_agg.py:273(points_to_pixels)
       70    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\markers.py:299(get_fillstyle)
       11    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:502(_get_text2_transform)
        7    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(result_type)
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:1876(apply_aspect)
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\mathtext.py:196(__init__)
        2    0.000    0.000    0.005    0.002 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1082(set_clip_path)
        1    0.000    0.000    0.000    0.000 {built-in method sizeHint}
       42    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       16    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\pathlib.py:622(name)
       12    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:606(get_wrap)
        2    0.000    0.000    0.000    0.000 {built-in method _signal.set_wakeup_fd}
        1    0.000    0.000    0.000    0.000 {built-in method setCentralWidget}
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\signal.py:54(signal)
        5    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:656(<listcomp>)
       60    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\text.py:323(get_transform_rotates_text)
        5    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:657(<listcomp>)
        7    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\transforms.py:361(width)
       14    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axis.py:1792(set_major_formatter)
        3    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
        2    0.000    0.000    0.008    0.004 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\axes\_base.py:3155(grid)
        2    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\backends\backend_qt.py:807(set_history_buttons)
       15    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\lines.py:933(get_markeredgecolor)
       99    0.000    0.000    0.000    0.000 C:\Users\clara\miniconda3\envs\icds\Lib\site-packages\matplotlib\artist.py:898(get_clip_path)
